,pagerank,vertex
621,1.24483995e-05,54033
622,7.546913366e-06,54037
623,1.059614624e-05,54038
624,1.575375791e-05,54052
625,1.522197726e-05,54053
626,6.191781722e-06,54057
627,4.807021469e-06,54059
628,5.964956927e-06,54062
629,5.391496416e-06,54064
630,3.961394214e-06,54066
631,4.233077107e-06,54068
632,9.217378647e-06,54074
633,1.379504283e-05,54077
634,7.866853593e-06,54082
635,8.037004591e-06,54086
636,9.81795165e-06,54088
637,6.351958746e-06,54089
638,1.025132042e-05,54091
639,6.845411917e-06,54092
640,1.678313674e-05,45267
641,7.903659025e-06,45272
642,2.22261242e-05,45279
643,2.260318433e-05,45283
644,1.623694152e-05,45285
645,1.157772385e-05,45292
646,1.445539965e-05,45295
647,1.642195275e-05,45301
648,2.310413583e-05,45314
649,1.562190664e-05,45317
650,2.710399713e-05,45330
651,1.705093018e-05,45353
652,1.962436545e-05,45355
653,1.801133112e-05,45376
654,9.555353245e-06,45388
655,1.850770241e-05,45391
656,9.65088293e-06,45400
657,4.227927639e-05,45407
658,1.720693763e-05,45418
659,9.100801435e-06,45419
660,2.138225864e-05,45435
661,1.157426777e-05,45439
662,2.89886957e-05,45452
663,1.160694046e-05,45458
664,1.320572119e-05,45474
665,2.152256275e-05,45478
666,1.663956027e-05,45489
667,2.85123424e-05,45490
668,2.61819423e-05,45491
669,1.797420009e-05,45500
670,1.294017602e-05,45517
671,2.491692794e-05,45519
672,2.18757541e-05,8999
673,1.920401155e-05,9028
674,2.656391189e-05,9032
675,4.09675813e-05,9072
676,1.822425475e-05,9074
677,3.592632129e-05,9096
678,2.78973439e-05,9113
679,2.235163993e-05,9114
680,2.012362893e-05,9128
681,1.785998211e-05,9139
682,3.315542926e-05,9160
683,3.991743142e-05,9164
684,3.687202116e-05,9166
685,3.489935989e-05,9170
686,2.744298763e-05,9187
687,4.156583236e-05,9192
688,1.985802191e-05,9213
689,2.257387132e-05,9221
690,2.441163633e-05,9225
691,4.040025306e-05,9226
692,2.1479309e-05,9232
693,2.410338493e-05,9238
694,1.846868327e-05,9248
695,3.162046778e-05,9254
696,2.625238812e-05,9271
697,2.07245721e-05,9272
698,1.925506876e-05,9276
699,1.912897824e-05,9278
700,4.26434126e-05,9283
701,4.076636833e-05,9290
702,3.123669012e-05,9297
703,2.462813427e-05,9322
704,1.411861194e-05,27564
705,1.766558307e-05,27566
706,2.51133697e-05,27575
707,1.660303133e-05,27588
708,2.058768587e-05,27589
709,8.085146874e-06,27590
710,7.184912647e-06,27591
711,1.56652477e-05,27600
712,1.517148212e-05,27604
713,1.023422828e-05,27606
714,1.143694953e-05,27607
715,1.063391301e-05,27608
716,1.335755042e-05,27613
717,1.673897714e-05,27617
718,1.347080433e-05,27618
719,1.044537203e-05,27623
720,9.702192074e-06,27624
721,2.215385575e-05,27625
722,1.466577851e-05,27626
723,1.43759562e-05,27630
724,1.00663874e-05,27632
725,1.87092337e-05,27633
726,1.025271649e-05,27636
727,1.482393509e-05,27641
728,7.587773325e-06,27650
729,1.635972512e-05,27656
730,1.842328129e-05,27658
731,1.567964318e-05,27665
732,2.76873543e-05,27671
733,1.05301142e-05,27673
734,1.641117706e-05,27677
735,1.532041642e-05,27689
736,3.120620022e-05,19686
737,1.999686356e-05,19695
738,4.149661618e-05,19708
739,4.024233567e-05,19837
740,2.797832349e-05,19883
741,3.884773105e-05,19933
742,4.007227835e-05,20091
743,3.452703095e-05,20120
744,2.892317025e-05,20424
745,2.473241693e-05,20694
746,3.013364585e-05,20732
747,2.572486301e-05,20772
748,2.296060484e-05,21262
749,2.358616075e-05,21405
750,3.571750494e-05,21481
751,2.930786104e-05,21549
752,1.942235212e-05,21614
753,2.370131915e-05,21662
754,2.419878911e-05,21670
755,2.383475294e-05,21838
756,2.968679109e-05,21844
757,3.328647654e-05,21878
758,2.537245564e-05,21883
759,2.459080679e-05,21970
760,3.079579983e-05,22006
761,2.174140172e-05,22013
762,2.66971183e-05,22076
763,1.559984048e-05,22123
764,2.314986523e-05,22356
765,2.622159445e-05,22426
766,1.890037856e-05,22442
767,2.951706301e-05,22450
768,1.632020576e-05,14175
769,2.496238994e-05,14183
770,1.891000284e-05,14194
771,1.846953637e-05,14199
772,1.44660753e-05,14200
773,2.424574632e-05,14201
774,1.386188796e-05,14209
775,1.433729994e-05,14210
776,1.594087735e-05,14219
777,1.792618968e-05,14230
778,1.853953472e-05,14240
779,1.499846894e-05,14269
780,2.189503903e-05,14276
781,1.770803829e-05,14280
782,2.397509161e-05,14282
783,1.671818791e-05,14291
784,1.955311927e-05,14294
785,1.841234189e-05,14307
786,1.406628508e-05,14309
787,1.969674668e-05,14311
788,1.69310515e-05,14313
789,2.505978046e-05,14319
790,1.364351283e-05,14324
791,2.113733353e-05,14337
792,1.536754644e-05,14343
793,1.871622044e-05,14347
794,2.296142338e-05,14371
795,2.789533755e-05,14375
796,1.839345714e-05,14376
797,1.762769898e-05,14380
798,1.839181459e-05,14382
799,1.632715248e-05,14399
800,3.119619578e-05,7647
801,3.794156873e-05,7666
802,1.976586464e-05,7726
803,3.084875789e-05,7734
804,3.69993686e-05,7781
805,2.413498441e-05,7789
806,4.789956802e-05,7794
807,3.940691749e-05,7796
808,2.859638516e-05,7805
809,3.366624514e-05,7824
810,4.343367254e-05,7829
811,2.310103991e-05,7836
812,3.485738125e-05,7850
813,2.3810946e-05,7889
814,3.246743654e-05,7908
815,2.438277261e-05,7925
816,2.907501585e-05,7933
817,1.985332528e-05,7948
818,2.612442222e-05,7973
819,1.95394714e-05,7977
820,3.690592712e-05,8032
821,3.201005529e-05,8034
822,1.913299275e-05,8043
823,1.98252219e-05,8051
824,2.564201532e-05,8090
825,1.228689689e-05,8106
826,2.367767047e-05,8125
827,2.743969708e-05,8193
828,3.122151611e-05,8205
829,2.560032226e-05,8209
830,2.558955021e-05,8216
831,3.035720147e-05,8236
832,3.86708416e-06,30538
833,1.324733694e-05,30541
834,7.679132978e-06,30545
835,5.711166068e-06,30548
836,1.415911356e-05,30549
837,5.910983418e-06,30555
838,1.353572861e-05,30562
839,6.355106507e-06,30563
840,8.631133824e-06,30570
841,4.173471552e-06,30571
842,1.827562119e-05,30575
843,8.100702871e-06,30582
844,1.18049611e-05,30587
845,1.217170757e-05,30592
846,8.402791536e-06,30596
847,8.199155673e-06,30597
848,7.839516911e-06,30601
849,5.527620488e-06,30607
850,1.786478788e-05,30609
851,5.98184306e-06,30613
852,1.169679854e-05,30627
853,1.078780406e-05,30629
854,3.653691465e-06,30632
855,1.942895142e-05,30634
856,1.12979842e-05,30635
857,3.773954177e-06,30640
858,1.317212627e-05,30654
859,1.968674587e-05,30657
860,5.052220331e-06,30660
861,8.228396837e-06,30663
862,6.446372481e-06,30681
863,5.14463909e-06,30682
864,1.389209683e-05,14926
865,1.584004167e-05,14934
866,2.06759305e-05,14960
867,1.417941803e-05,14962
868,1.64840385e-05,14985
869,1.391613296e-05,14988
870,2.075908378e-05,15005
871,2.070026494e-05,15018
872,1.37358893e-05,15026
873,2.972118455e-05,15041
874,1.668444565e-05,15042
875,1.835463809e-05,15048
876,3.863749589e-05,15060
877,1.600798532e-05,15067
878,1.499990321e-05,15069
879,2.074196345e-05,15077
880,2.499083348e-05,15079
881,1.252591937e-05,15086
882,2.103772022e-05,15097
883,1.910427272e-05,15110
884,2.01831499e-05,15134
885,1.344375778e-05,15158
886,1.200898078e-05,15161
887,1.744921428e-05,15168
888,1.68114675e-05,15193
889,1.750287811e-05,15213
890,2.02063602e-05,15235
891,1.779282502e-05,15248
892,2.264949944e-05,15252
893,2.567953743e-05,15257
894,2.473352652e-05,15261
895,1.61923108e-05,15278
896,1.141926077e-05,29562
897,8.999659258e-06,29569
898,5.23074641e-06,29574
899,1.404357954e-05,29576
900,6.972568372e-06,29580
901,4.870959401e-06,29583
902,1.369815982e-05,29588
903,1.523812989e-05,29590
904,4.475534752e-06,29597
905,9.534963283e-06,29600
906,1.554254959e-05,29604
907,1.55392263e-05,29607
908,1.145221813e-05,29638
909,1.360405076e-05,29643
910,6.496977676e-06,29645
911,3.354596174e-06,29655
912,1.115455234e-05,29656
913,1.040391089e-05,29657
914,8.061462722e-06,29662
915,8.926779628e-06,29674
916,9.898000826e-06,29677
917,1.054920904e-05,29683
918,6.895764727e-06,29685
919,6.019346984e-06,29692
920,8.936683116e-06,29693
921,1.222607079e-05,29698
922,9.617407159e-06,29699
923,2.169984873e-05,29700
924,1.840247569e-05,29705
925,6.312915502e-06,29733
926,8.182117199e-06,29736
927,1.196603171e-05,29738
928,1.012605026e-05,26180
929,5.789130228e-06,26182
930,8.39079803e-06,26199
931,1.418255488e-05,26202
932,1.111666734e-05,26203
933,1.04421124e-05,26204
934,1.267744756e-05,26210
935,2.766312718e-05,26220
936,8.526772035e-06,26231
937,2.540315836e-05,26235
938,1.190593048e-05,26236
939,1.902360236e-05,26238
940,1.608899947e-05,26239
941,1.299428095e-05,26242
942,8.009760677e-06,26243
943,6.559261692e-06,26245
944,1.669499397e-05,26246
945,1.515985241e-05,26253
946,1.163775778e-05,26254
947,1.119016542e-05,26262
948,1.864993465e-05,26263
949,2.326427057e-05,26275
950,1.4582738e-05,26277
951,1.283672646e-05,26286
952,2.181490527e-05,26288
953,2.5416879e-05,26291
954,1.86660327e-05,26294
955,1.939509275e-05,26296
956,1.463589615e-05,26299
957,1.100180998e-05,26303
958,1.348059141e-05,26310
959,1.826301559e-05,26312
960,5.933068678e-06,46962
961,7.240499144e-06,46963
962,3.323766214e-05,46965
963,1.265870924e-05,46967
964,2.667158878e-05,46968
965,2.214774031e-05,46970
966,1.745421832e-05,46974
967,2.11327133e-05,46975
968,1.538626384e-05,46982
969,1.257611802e-05,46985
970,1.713874917e-05,46987
971,7.447124517e-06,46994
972,1.019036517e-05,46998
973,8.74793659e-06,47000
974,1.589105523e-05,47001
975,2.125155697e-05,47002
976,1.370385598e-05,47006
977,8.629253898e-06,47007
978,1.070097278e-05,47008
979,9.837562175e-06,47011
980,1.534855437e-05,47013
981,1.05474719e-05,47014
982,1.049743241e-05,47015
983,1.166828861e-05,47016
984,1.886317477e-05,47018
985,6.070247309e-06,47019
986,1.619101386e-05,47021
987,1.236253411e-05,47029
988,1.340975996e-05,47031
989,2.933354381e-06,47032
990,2.368226887e-05,47035
991,1.892612636e-05,47040
992,2.2762355e-05,23833
993,1.776967292e-05,23876
994,3.046482016e-05,23880
995,1.882828838e-05,23885
996,2.222244984e-05,23897
997,1.921347939e-05,23926
