,pagerank,vertex
769,9.793650861e-06,15253
770,1.203279862e-05,15303
771,1.071656789e-05,15353
772,1.359520957e-05,15366
773,9.745835996e-06,15386
774,9.935301932e-06,15401
775,1.115620944e-05,15441
776,9.487677744e-06,15442
777,1.186562622e-05,15450
778,9.089931154e-06,15461
779,1.043694738e-05,15491
780,7.970145816e-06,15492
781,1.019037609e-05,15501
782,9.284090083e-06,15511
783,8.076827726e-06,15520
784,1.278809668e-05,15588
785,6.776679584e-06,15621
786,8.533769687e-06,15634
787,8.970349882e-06,15670
788,1.296143e-05,15694
789,1.412426172e-05,15707
790,1.117421198e-05,15726
791,8.911727491e-06,15746
792,7.989700862e-06,15754
793,7.438374269e-06,15775
794,9.904086255e-06,15784
795,1.36263252e-05,15795
796,1.630953557e-05,15830
797,1.295953916e-05,15881
798,1.177791546e-05,15885
799,1.324607638e-05,15892
800,1.359601902e-05,34361
801,8.865094969e-06,34362
802,1.634086584e-05,34380
803,8.635986887e-06,34384
804,1.045577301e-05,34385
805,9.081476492e-06,34387
806,1.197295569e-05,34394
807,1.249682009e-05,34398
808,1.518765475e-05,34408
809,1.19631186e-05,34418
810,1.422683454e-05,34423
811,1.544291081e-05,34427
812,1.236065145e-05,34432
813,1.990725832e-05,34434
814,1.397410961e-05,34445
815,1.100630652e-05,34449
816,1.231581791e-05,34453
817,7.642110177e-06,34455
818,1.225686174e-05,34462
819,1.229249483e-05,34479
820,1.011104632e-05,34497
821,1.940926268e-05,34508
822,1.243290262e-05,34516
823,2.139570461e-05,34518
824,1.640934533e-05,34520
825,1.051273375e-05,34521
826,1.048213653e-05,34525
827,1.153752874e-05,34534
828,1.932175473e-05,34539
829,1.58755156e-05,34545
830,1.286694351e-05,34549
831,9.480637345e-06,34551
832,1.815960604e-05,42450
833,2.848957774e-05,42469
834,2.605605732e-05,42484
835,1.871068343e-05,42503
836,2.037775448e-05,42507
837,1.738434912e-05,42518
838,1.837857781e-05,42529
839,2.446731014e-05,42531
840,1.309855907e-05,42543
841,2.050444709e-05,42548
842,2.006913201e-05,42553
843,2.571010373e-05,42554
844,2.522243994e-05,42555
845,1.842122583e-05,42569
846,2.324994057e-05,42577
847,2.30897258e-05,42582
848,3.016397204e-05,42586
849,2.281482375e-05,42591
850,2.087255052e-05,42595
851,4.601378896e-05,42620
852,1.573850568e-05,42630
853,1.403614988e-05,42631
854,1.641099516e-05,42640
855,1.585042082e-05,42644
856,2.24921605e-05,42648
857,2.584751383e-05,42652
858,2.378982754e-05,42670
859,2.055547884e-05,42692
860,1.434983733e-05,42693
861,2.322041291e-05,42700
862,2.284238144e-05,42716
863,2.43529048e-05,42718
864,8.306711607e-06,29677
865,1.288087424e-05,29687
866,1.376058754e-05,29689
867,9.702012903e-06,29690
868,9.993737876e-06,29694
869,1.648551188e-05,29700
870,1.512969448e-05,29704
871,1.200979932e-05,29707
872,1.080453785e-05,29711
873,1.045796398e-05,29724
874,8.664486813e-06,29733
875,7.958426977e-06,29736
876,1.02876329e-05,29737
877,1.391839032e-05,29738
878,1.183735549e-05,29740
879,9.671472071e-06,29741
880,1.150922435e-05,29745
881,1.013769088e-05,29747
882,1.114823317e-05,29757
883,1.045343652e-05,29773
884,1.197274196e-05,29774
885,1.396843163e-05,29784
886,8.761102436e-06,29788
887,8.35461833e-06,29791
888,1.472220629e-05,29792
889,1.629438884e-05,29799
890,5.473668807e-06,29803
891,1.005876857e-05,29807
892,7.972543244e-06,29813
893,1.307863477e-05,29815
894,1.371000417e-05,29816
895,1.03838056e-05,29822
896,2.067262176e-05,52845
897,8.108330803e-06,52849
898,1.584839811e-05,52852
899,1.113805229e-05,52856
900,9.178583241e-06,52859
901,8.975621313e-06,52869
902,1.100723966e-05,52873
903,8.412392162e-06,52878
904,9.773394595e-06,52879
905,1.137487379e-05,52882
906,6.543363725e-06,52895
