,pagerank,vertex
346,1.048213653e-05,34525
347,1.153752874e-05,34534
348,1.932175473e-05,34539
349,1.58755156e-05,34545
350,1.286694351e-05,34549
351,9.480637345e-06,34551
352,1.4254897e-05,23731
353,1.671708924e-05,23770
354,1.676715146e-05,23772
355,1.398145196e-05,23778
356,2.015212158e-05,23783
357,1.330124269e-05,23795
358,1.119917215e-05,23805
359,1.866177809e-05,23823
360,1.50737078e-05,23830
361,1.432316458e-05,23834
362,1.756076199e-05,23850
363,1.302324836e-05,23855
364,1.367802452e-05,23864
365,1.316875569e-05,23865
366,1.370507107e-05,23870
367,2.028714516e-05,23872
368,1.671575592e-05,23873
369,1.728702409e-05,23905
370,1.410041477e-05,23908
371,1.69170944e-05,23909
372,1.416368832e-05,23913
373,1.414765393e-05,23925
374,1.4727093e-05,23929
375,1.798548328e-05,23962
376,2.053416756e-05,23964
377,1.487960617e-05,23970
378,1.451236403e-05,23972
379,1.649353908e-05,23976
380,1.414002327e-05,23987
381,1.538342622e-05,23996
382,1.087053897e-05,24004
383,1.594192327e-05,24017
384,1.684480776e-05,52706
385,1.47653891e-05,52827
386,1.692563274e-05,53183
387,1.521093964e-05,53268
388,2.36748092e-05,53474
389,2.355276956e-05,53521
390,2.771279833e-05,53630
391,2.638355545e-05,53720
392,1.13423348e-05,53944
393,1.950016667e-05,53953
394,1.588705345e-05,54009
395,2.445094469e-05,54096
396,2.165149272e-05,54354
397,2.20285292e-05,54356
398,2.341651998e-05,54742
399,2.050395051e-05,54888
400,2.991192196e-05,54962
401,1.717788473e-05,55485
