,pagerank,vertex
238,9.305555068e-06,19027
239,1.214310032e-05,19036
240,1.139098731e-05,19038
241,1.586280632e-05,19044
242,2.068850881e-05,19048
243,1.160886404e-05,19066
244,3.039384865e-05,19083
245,1.25435854e-05,19098
246,2.050080911e-05,19105
247,1.513362622e-05,19106
248,1.536980926e-05,19107
249,2.125142419e-05,19110
250,1.136824358e-05,19120
251,1.734026591e-05,19122
252,2.053067146e-05,19137
253,4.548046491e-06,19138
254,1.27903013e-05,19141
255,1.42415247e-05,19170
256,1.890467865e-05,23731
257,1.597446681e-05,23770
258,1.569552842e-05,23772
259,2.269490687e-05,23778
260,1.902672193e-05,23783
261,1.265800074e-05,23795
262,1.617830276e-05,23805
263,2.214843153e-05,23823
264,1.091162176e-05,23830
265,9.168270481e-06,23834
266,9.967577171e-06,23850
267,1.147141938e-05,23855
268,1.459682426e-05,23864
269,8.996449651e-06,23865
270,1.017076193e-05,23870
271,1.870205233e-05,23872
272,2.336762373e-05,23873
273,1.762616375e-05,23905
274,1.283633901e-05,23908
275,1.884171252e-05,23909
276,1.026500468e-05,23913
277,9.870950635e-06,23925
278,1.644697113e-05,23929
279,1.860279554e-05,23962
280,1.821350452e-05,23964
281,1.525599055e-05,23970
282,8.666533176e-06,23972
283,1.252220591e-05,23976
284,1.216138116e-05,23987
285,1.65754609e-05,23996
286,1.019938645e-05,24004
287,1.107887238e-05,24017
288,1.319633793e-05,51670
289,1.889794476e-05,51672
290,1.180361687e-05,51673
291,1.254357358e-05,51675
292,7.984504919e-06,51676
293,9.439146197e-06,51677
294,1.290474484e-05,51680
295,8.005036761e-06,51683
296,6.139035122e-06,51687
297,8.515776244e-06,51691
298,5.343926205e-06,51692
299,9.709810911e-06,51695
300,6.220009254e-06,51697
301,7.739660759e-06,51702
302,1.513034294e-05,51703
303,7.733321581e-06,51704
304,1.084148244e-05,51713
305,4.225486464e-06,51714
306,4.753748726e-06,51716
307,8.751005225e-06,51719
308,3.726311434e-06,51722
309,5.058101124e-06,51724
310,9.745293028e-06,51725
311,8.335423445e-06,51733
312,1.030834665e-05,51735
313,1.251813319e-05,51739
314,1.14854256e-05,51740
315,1.241275913e-05,51746
316,4.252978215e-06,51747
317,7.916425602e-06,51753
318,5.676310593e-06,51757
319,6.958647646e-06,51760
320,1.616922782e-05,52706
321,1.588486521e-05,52827
322,1.464146499e-05,53183
323,9.854952623e-06,53268
324,2.569306162e-05,53474
325,2.39573892e-05,53521
326,3.310490501e-05,53630
327,3.036855742e-05,53720
328,8.850543054e-06,53944
329,1.283721394e-05,53953
330,1.206989054e-05,54009
331,1.71626798e-05,54096
332,1.495313154e-05,54354
333,2.47772623e-05,54356
334,2.94740621e-05,54742
335,2.315956772e-05,54888
336,2.833766121e-05,54962
337,1.251569665e-05,55485
338,1.352312302e-05,55582
339,1.360453098e-05,55593
340,1.771088864e-05,55609
341,3.101877519e-05,55639
342,1.069042355e-05,56072
343,1.334766057e-05,56966
344,9.990872059e-06,69
345,7.36192942e-06,292
346,7.051950888e-06,360
347,7.760624612e-06,374
348,1.908341073e-05,507
349,1.981847527e-05,525
350,1.541142592e-05,614
351,1.375925422e-05,655
352,1.051399704e-05,19053
353,8.81969936e-06,19055
354,8.567161785e-06,19077
355,2.116099859e-05,19080
356,1.740935477e-05,19082
357,1.719704596e-05,19090
358,1.071578299e-05,19100
359,2.234124258e-05,19101
360,1.698314554e-05,19124
361,3.387235483e-05,19128
362,1.498662368e-05,19130
363,2.009069794e-05,19135
364,3.763036511e-05,19140
365,9.722458344e-06,19147
366,1.423801405e-05,19148
367,1.697559856e-05,19150
368,1.442393568e-05,19154
369,1.853043614e-05,19155
370,1.325774974e-05,19161
371,1.450256423e-05,19178
372,7.579895282e-06,19182
373,1.077969409e-05,19188
374,1.701857218e-05,19196
375,1.499951122e-05,19229
376,3.322097837e-05,19234
377,1.0561198e-05,19248
378,1.043312022e-05,19259
379,1.61762855e-05,19283
380,1.358524605e-05,19288
381,1.933275598e-05,19302
382,2.321096144e-05,19312
383,1.675774729e-05,19314
384,1.926334153e-05,38646
385,1.102227088e-05,38647
386,1.300534768e-05,38658
387,9.133727872e-06,38663
388,8.036832696e-06,38671
389,6.020043202e-06,38675
390,9.978646631e-06,38679
391,9.914851034e-06,38683
392,1.813057861e-05,38684
393,1.720970067e-05,38687
394,1.278052059e-05,38692
395,1.537120261e-05,38694
396,1.606557271e-05,38698
397,1.095443622e-05,38706
398,1.271312703e-05,38710
399,5.54402186e-06,38715
400,1.44156038e-05,38735
401,9.828057955e-06,38738
402,1.087660075e-05,38748
403,1.518674617e-05,38753
404,1.049636467e-05,38755
405,9.099358977e-06,38762
406,8.13623501e-06,38768
407,1.087479086e-05,38769
408,1.005064132e-05,38772
409,2.021819455e-05,38787
410,1.45761569e-05,38805
411,6.571259291e-06,38806
412,8.178126336e-06,38807
413,5.704189334e-06,38808
414,1.715993494e-05,38809
415,7.488712527e-06,38813
416,1.606127807e-05,23431
417,1.105405136e-05,23439
418,2.20094189e-05,23444
419,1.674687519e-05,23449
420,1.722360685e-05,23450
421,1.614422035e-05,23457
422,6.541853054e-06,23460
423,3.854386159e-05,23469
424,1.665838499e-05,23473
425,1.683813025e-05,23478
426,1.561520003e-05,23511
427,1.786605935e-05,23519
428,1.650563354e-05,23521
429,1.284444807e-05,23523
430,1.42770341e-05,23529
431,1.468107439e-05,23551
432,1.747329225e-05,23554
433,1.797888217e-05,23563
434,1.745872396e-05,23572
435,1.547469947e-05,23577
436,1.239581525e-05,23588
437,2.618362487e-05,23597
438,1.518843419e-05,23601
439,2.15514392e-05,23609
440,1.847553358e-05,23619
441,1.447586692e-05,23620
442,1.848155807e-05,23640
443,1.628234168e-05,23673
444,1.211625658e-05,23687
445,1.213704491e-05,23692
446,1.553126458e-05,23709
447,1.136472292e-05,23727
448,8.81123924e-06,23238
449,9.221833352e-06,23239
450,7.694939086e-06,23259
451,1.212722418e-05,23269
452,1.170171345e-05,23284
453,7.472519883e-06,23291
454,8.981615792e-06,23305
455,7.592054772e-06,23310
456,1.166670609e-05,23323
457,1.331004296e-05,23332
458,1.042474742e-05,23337
459,1.823177263e-05,23346
460,1.51363929e-05,23352
461,1.186753343e-05,23367
462,8.907800293e-06,23401
463,1.171891199e-05,23407
464,1.147463809e-05,23410
465,8.175667972e-06,23414
466,9.148479876e-06,23415
467,7.815674508e-06,23416
468,1.163168236e-05,23419
469,1.198914106e-05,23435
470,2.23974821e-05,23436
471,1.886381688e-05,23440
472,6.090874649e-06,23441
473,1.111918118e-05,23442
474,8.875502317e-06,23446
475,1.323111974e-05,23463
476,1.214042823e-05,23465
477,7.047701729e-06,23468
478,5.460809007e-06,23470
479,1.574811904e-05,23495
480,1.216302735e-05,49463
481,3.439024113e-06,49465
482,6.382098036e-06,49471
483,1.368248468e-05,49477
484,1.023213281e-05,49480
485,1.088291901e-05,49483
486,1.001311739e-05,49484
487,1.859333497e-05,49487
488,1.641748167e-05,49488
489,3.294052703e-06,49489
490,4.513578006e-06,49492
491,1.108390097e-05,49493
492,9.979834431e-06,49494
493,8.970558156e-06,49495
494,1.480342235e-05,49498
495,1.139447522e-05,49499
496,8.531853382e-06,49512
497,5.040400993e-06,49514
498,1.021652497e-05,49518
499,3.972651484e-06,49520
500,1.614858775e-05,49522
501,1.302944838e-05,49525
502,1.999226151e-05,49528
503,1.226547101e-05,49529
504,7.732276572e-06,49530
505,5.418119144e-06,49531
506,4.71034582e-06,49532
507,1.562857324e-05,49533
508,1.065203014e-05,49538
509,9.100062925e-06,49541
510,1.899971176e-05,49545
511,7.303025086e-06,49548
512,8.242742297e-06,35386
513,1.295108359e-05,35391
514,2.343493907e-05,35394
515,9.735825188e-06,35403
516,1.003739635e-05,35419
517,9.586678061e-06,35429
518,7.680474482e-06,35433
519,1.293328478e-05,35467
520,1.072412942e-05,35469
521,1.316297403e-05,35478
522,1.770644121e-05,35481
523,2.500923438e-05,35489
524,1.47687324e-05,35492
525,6.749239219e-06,35495
526,9.202185538e-06,35499
527,1.506960325e-05,35502
528,1.946618977e-05,35505
529,1.201499799e-05,35512
530,6.017038686e-06,35519
531,9.474009858e-06,35527
532,1.619945397e-05,35529
533,1.41857081e-05,35534
534,9.103699085e-06,35536
535,1.953376159e-05,35538
536,1.515420354e-05,35540
537,1.683508162e-05,35555
538,4.820678896e-06,35565
539,1.164976584e-05,35573
540,2.958465302e-05,35574
541,1.78652208e-05,35577
542,8.548438018e-06,35585
543,6.886242772e-06,35603
544,1.512798099e-05,40861
545,8.891563084e-06,40862
546,9.744237104e-06,40863
547,9.999117538e-06,40865
548,1.426693871e-05,40866
549,1.399040411e-05,40870
550,1.491038984e-05,40887
551,1.394784522e-05,40888
552,1.243883708e-05,40891
553,1.051474464e-05,40898
554,2.182569733e-05,40900
555,5.96918926e-06,40901
556,1.040089683e-05,40907
557,8.390898074e-06,40908
558,1.687503391e-05,40910
559,1.453836649e-05,40913
560,1.864282967e-05,40914
561,1.333527416e-05,40915
562,1.035599598e-05,40916
563,3.119199027e-05,40926
564,1.022473407e-05,40927
565,2.226618017e-05,40928
566,2.103491715e-05,40931
567,2.209578088e-05,40936
568,1.05355266e-05,40943
569,1.732139026e-05,40949
570,1.551265996e-05,40958
571,1.700036046e-05,40974
572,1.077213619e-05,40975
573,2.474891335e-05,40980
574,1.65028232e-05,40986
575,2.201143616e-05,40989
576,3.271544847e-05,1794
577,2.877709994e-05,2013
578,3.430012293e-05,2110
579,3.975528671e-05,2143
580,4.059990897e-05,2321
581,3.670503793e-05,2769
582,3.735273276e-05,2954
583,3.414430103e-05,3094
584,3.794351142e-05,3178
585,5.620771481e-05,3213
586,4.48798055e-05,3227
587,3.177994586e-05,3330
588,4.230221748e-05,3491
589,4.449683911e-05,3597
590,4.700297723e-05,3652
591,4.426369924e-05,3712
592,2.851122554e-05,3802
593,3.16508922e-05,3823
594,3.544661013e-05,3959
595,3.297672447e-05,3964
596,2.614149889e-05,4043
597,3.645963443e-05,4059
598,3.27210364e-05,4121
599,3.848595952e-05,4152
600,2.996409603e-05,4314
601,3.240278966e-05,4502
602,4.843924035e-05,4572
603,2.857392064e-05,4582
604,4.543010436e-05,4588
605,3.584716615e-05,4646
606,3.999593173e-05,4672
607,2.965439489e-05,4717
608,8.893331142e-06,34361
609,1.222946776e-05,34362
610,8.927333511e-06,34380
611,2.15137643e-05,34384
612,9.57987595e-06,34385
613,5.668527592e-06,34387
614,1.097997665e-05,34394
615,6.816389487e-06,34398
616,9.863672858e-06,34408
617,9.175495506e-06,34418
618,1.700380199e-05,34423
619,2.034109275e-05,34427
620,6.662159194e-06,34432
621,1.446509668e-05,34434
622,1.937652451e-05,34445
623,1.287222221e-05,34449
624,1.286437691e-05,34453
625,8.944806723e-06,34455
626,1.733757745e-05,34462
627,1.979029184e-05,34479
628,1.374007934e-05,34497
629,1.675259409e-05,34508
630,1.235515811e-05,34516
631,1.949972466e-05,34518
632,1.934296415e-05,34520
633,1.248897206e-05,34521
634,7.742608432e-06,34525
635,8.780809367e-06,34534
636,2.30851947e-05,34539
637,1.495613196e-05,34545
638,1.250046444e-05,34549
639,9.50062622e-06,34551
640,2.39760393e-05,45567
641,2.49273271e-05,45571
642,9.156869964e-06,45587
643,1.514066207e-05,45590
644,1.386903114e-05,45617
645,1.860896373e-05,45629
646,1.22172296e-05,45632
647,1.811199945e-05,45648
648,3.763754648e-05,45661
649,1.473475186e-05,45672
650,1.979544504e-05,45678
651,1.668000914e-05,45716
652,2.68252079e-05,45719
653,2.52132395e-05,45721
654,8.448345397e-06,45732
655,1.608352977e-05,45744
656,6.470599146e-06,45747
657,1.818508099e-05,45748
658,5.336773484e-06,45754
659,2.013046651e-05,45776
660,2.230466998e-05,45777
661,1.43773168e-05,45780
662,1.048596005e-05,45794
663,1.836822048e-05,45797
664,2.519180089e-05,45803
665,9.274258446e-06,45825
666,2.417568976e-05,45826
667,2.225852768e-05,45829
668,3.358232425e-05,45844
669,1.110884114e-05,45864
670,4.276296386e-05,45877
671,1.681401773e-05,45879
672,1.108508059e-05,40814
673,6.958536233e-06,40815
674,2.543971277e-05,40821
675,6.31116427e-06,40828
676,1.156626513e-05,40832
677,1.054380118e-05,40846
678,1.622566379e-05,40878
679,1.707698902e-05,40879
680,1.964193689e-05,40881
681,1.238210643e-05,40882
682,1.662404611e-05,40885
683,1.354903634e-05,40892
684,1.830885412e-05,40903
685,2.687616325e-05,40906
686,1.113982034e-05,40912
687,1.460585099e-05,40918
688,1.790490205e-05,40919
689,1.78739574e-05,40932
690,9.998641872e-06,40935
691,9.82833717e-06,40937
692,1.781990068e-05,40942
693,1.65922429e-05,40945
694,7.411469142e-06,40952
695,9.279495316e-06,40955
696,1.011586392e-05,40965
697,1.907979822e-05,40971
698,1.10166211e-05,40991
699,2.306206807e-05,40999
700,2.017143561e-05,41006
701,1.850577246e-05,41011
702,4.794189863e-06,41013
703,1.577627154e-05,41015
704,9.861147191e-06,29677
705,1.337361573e-05,29687
706,2.171017331e-05,29689
707,6.098359336e-06,29690
708,2.164293255e-05,29694
709,2.099093035e-05,29700
710,1.386272925e-05,29704
711,1.338617949e-05,29707
712,1.414655708e-05,29711
713,9.308964763e-06,29724
714,6.808478702e-06,29733
715,8.042254194e-06,29736
716,1.394220635e-05,29737
717,1.238469758e-05,29738
718,8.251477993e-06,29740
719,9.469052202e-06,29741
720,9.529781892e-06,29745
721,1.43355428e-05,29747
722,8.552405234e-06,29757
723,1.008240179e-05,29773
724,1.990463352e-05,29774
725,1.502438954e-05,29784
726,1.126442658e-05,29788
727,1.416381292e-05,29791
728,1.767445065e-05,29792
729,2.232441329e-05,29799
730,1.101149155e-05,29803
731,1.459436135e-05,29807
732,1.058422913e-05,29813
733,1.406468436e-05,29815
734,1.056446672e-05,29816
735,1.451654043e-05,29822
736,1.073071871e-05,7678
737,4.698346675e-05,7681
738,2.701609628e-05,7703
739,3.750655424e-06,7721
740,3.329965693e-05,7722
741,3.342084892e-05,7727
742,1.687364056e-05,7736
743,2.862607289e-05,7747
744,2.035696707e-05,7756
745,1.498936308e-05,7762
746,2.074423719e-05,7764
747,2.13077692e-05,7770
748,1.029467694e-05,7776
749,2.247064003e-05,7777
750,2.719069926e-05,7783
751,2.580785622e-05,7791
752,3.527312583e-05,7793
753,2.275863517e-05,7802
754,3.130974801e-05,7808
755,1.944192445e-05,7809
756,1.91319341e-05,7827
757,4.958941645e-05,7838
758,2.032321026e-05,7843
759,2.076612873e-05,7854
760,3.314552305e-05,7860
761,2.551110629e-05,7864
762,3.92378206e-05,7867
763,2.85487713e-05,7874
764,1.824746505e-05,7887
765,3.084539276e-05,7912
766,1.92628886e-05,7914
767,1.054931272e-05,7922
768,5.008912922e-06,29379
769,1.443332349e-05,29381
770,1.34333668e-05,29382
771,1.210250502e-05,29394
772,1.811440779e-05,29397
773,2.255858089e-05,29401
774,1.738503306e-05,29404
775,1.338003131e-05,29405
776,1.651337516e-05,29408
777,2.429686538e-05,29423
778,1.086672728e-05,29426
779,1.975319901e-05,29427
780,1.625154437e-05,29438
781,1.4283778e-05,29446
782,1.184956454e-05,29453
783,1.291737499e-05,29454
784,1.448142757e-05,29455
785,1.032664022e-05,29456
786,1.647218778e-05,29467
787,1.378742581e-05,29470
788,1.744106703e-05,29472
789,1.020421314e-05,29481
790,1.015950147e-05,29483
791,1.892084947e-05,29484
792,1.176506066e-05,29487
793,8.185753359e-06,29488
794,1.6220627e-05,29506
795,1.166496895e-05,29516
796,1.322314438e-05,29521
797,1.626393532e-05,29526
798,9.595352822e-06,29532
799,1.189879549e-05,29536
800,1.739636537e-05,44244
801,1.359454473e-05,44248
802,1.181413245e-05,44249
803,1.270736539e-05,44254
804,1.457178951e-05,44261
805,1.248392437e-05,44270
806,1.153347239e-05,44278
807,2.483987009e-05,44289
808,2.193131877e-05,44295
809,8.862414688e-06,44296
810,1.485276971e-05,44300
811,2.725253398e-05,44307
812,1.207325204e-05,44309
813,1.755042103e-05,44315
814,2.265791591e-05,44322
815,2.354482604e-05,44328
816,2.322524415e-05,44332
817,1.289741158e-05,44338
818,2.470677282e-05,44343
819,1.347008219e-05,44350
820,2.645279164e-05,44351
821,1.3967212e-05,44352
822,1.528730536e-05,44369
823,1.033293665e-05,44372
824,1.025463735e-05,44373
825,2.19760841e-05,44398
826,1.264338061e-05,44425
827,3.218853089e-05,44427
828,2.095278433e-05,44432
829,1.75472851e-05,44439
830,3.144860239e-05,44452
831,1.603295641e-05,44461
832,2.226200195e-05,43930
833,1.562401303e-05,43942
834,3.19664432e-05,43969
835,1.068035453e-05,44022
836,2.548434531e-05,44051
837,2.628140828e-05,44060
838,3.208273483e-05,44068
839,1.96513065e-05,44092
840,1.923961463e-05,44093
841,1.399774465e-05,44176
842,2.355583456e-05,44178
843,1.57094255e-05,44272
844,1.726615847e-05,44285
845,2.532845974e-05,44407
846,1.207618516e-05,44524
847,1.802724364e-05,44552
848,1.133595106e-05,44629
849,2.829988625e-05,44780
850,1.21166222e-05,44804
851,1.753742072e-05,44856
852,1.471876567e-05,44858
853,2.087495704e-05,44903
854,2.810701517e-05,45014
855,2.844057235e-05,45134
856,1.039035214e-05,45141
857,2.772325024e-05,45225
858,2.846774987e-05,45339
859,3.022102646e-05,45341
860,2.7224718e-05,45379
861,3.006020597e-05,45438
862,1.496102686e-05,45514
863,3.072919935e-05,45529
864,3.132818529e-05,8468
865,2.260332622e-05,8470
866,2.354775279e-05,8501
867,2.828137076e-05,8504
868,1.378788056e-05,8508
869,1.807118133e-05,8511
870,9.52420578e-06,8512
871,1.872670509e-05,8522
872,3.432115045e-05,8529
873,3.996670785e-05,8530
874,1.467440325e-05,8536
875,2.608664727e-05,8585
876,1.602479097e-05,8592
877,4.743113095e-05,8598
878,1.32269106e-05,8599
879,2.454504101e-05,8610
880,2.455824688e-05,8615
881,4.018434993e-05,8626
882,4.006340168e-05,8648
883,2.301397399e-05,8649
884,2.455140566e-05,8669
885,1.811419133e-05,8683
886,1.764609442e-05,8686
887,2.087663051e-05,8688
888,2.330457937e-05,8689
889,1.68040151e-05,8694
890,2.831201164e-05,8700
891,3.069155355e-05,8712
892,2.740954733e-05,8714
893,3.438986096e-05,8728
894,4.461166827e-05,8736
895,2.757131733e-05,8739
896,1.199590406e-05,45961
897,1.353813605e-05,45965
898,3.713898877e-06,45966
899,1.64377052e-05,45970
900,1.694953608e-05,45971
901,2.411832065e-05,45973
902,9.133235835e-06,45978
903,9.462723938e-06,45980
904,1.960712871e-05,45984
905,3.178104089e-05,45985
906,1.152424375e-05,45986
907,1.235999389e-05,45989
908,3.260226094e-06,45993
909,1.195561163e-05,45996
910,1.72128548e-05,45997
911,1.367757886e-05,46000
912,3.938000191e-06,46001
913,1.756478741e-05,46006
914,1.139262895e-05,46009
915,1.142414476e-05,46011
916,4.519336471e-06,46020
917,1.874392547e-05,46022
918,2.861786015e-06,46024
919,9.260783372e-06,46025
920,7.833285053e-06,46030
921,1.529330439e-05,46031
922,1.190356488e-05,46038
923,9.73711667e-06,46043
924,2.088073416e-05,46048
925,6.929224128e-06,46050
926,1.4074305e-05,46054
927,1.267601237e-05,46055
928,2.126575964e-05,28720
929,1.333156433e-05,28737
930,1.45105214e-05,28743
931,1.007012543e-05,28746
932,1.685401548e-05,28747
933,6.408771242e-06,28748
934,1.671680729e-05,28751
935,1.552822869e-05,28752
936,1.334193985e-05,28753
937,1.505031378e-05,28756
938,1.794994569e-05,28765
939,3.515127173e-05,28772
940,1.107418484e-05,28774
941,1.887522012e-05,28788
942,2.870069875e-05,28789
943,1.108887136e-05,28791
944,1.854561378e-05,28811
945,1.682489892e-05,28818
946,1.378329307e-05,28820
947,2.014514939e-05,28822
948,2.522476643e-05,28824
949,1.29998034e-05,28826
950,1.211194194e-05,28827
951,1.967364187e-05,28845
952,1.555029121e-05,28849
953,1.562068428e-05,28852
954,1.79595263e-05,28857
955,4.172670742e-05,28878
956,2.791489533e-05,28879
957,2.426489482e-05,28882
958,1.051474374e-05,28884
959,1.871137465e-05,28900
960,2.941248204e-05,17982
961,1.757689461e-05,18007
962,1.830288602e-05,18029
963,9.033316019e-06,18031
964,1.890340536e-05,18034
965,1.803768646e-05,18076
966,1.957902168e-05,18093
967,1.529563269e-05,18105
968,2.033184319e-05,18107
969,2.406196108e-05,18113
970,2.967364162e-05,18134
971,1.683090341e-05,18136
972,2.785566357e-05,18143
973,2.928908725e-05,18154
974,1.774606426e-05,18163
975,2.175549162e-05,18195
976,3.264052066e-05,18220
977,2.927318201e-05,18221
978,1.449641604e-05,18294
979,3.178412226e-05,18296
980,1.657179564e-05,18299
981,1.68411425e-05,18306
982,2.33460014e-05,18313
983,2.178487921e-05,18315
984,2.853316255e-05,18328
985,2.736087117e-05,18330
986,2.874168968e-05,18332
987,4.559224544e-05,18335
988,1.738006722e-05,18340
989,2.08663223e-05,18345
990,2.822801798e-05,18349
991,2.374465294e-05,18358
992,1.531242924e-05,15135
993,2.751048123e-05,15151
994,1.843571408e-05,15204
995,2.144267819e-05,15209
996,3.412306251e-05,15270
997,1.718847852e-05,15271
